artist_id,artist_name,artist_popularity,followers,genres
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,75,11293030,latin pop
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,75,11293030,mexican pop
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,70,3013197,contemporary vocal jazz
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,70,3013197,jazz pop
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,70,3013197,vocal jazz
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,70,1556791,modern blues
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,70,1556791,neo soul
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,70,1556791,soul
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,62,747161,british soul
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,62,747161,neo soul
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,62,747161,pop soul
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,62,747161,soul
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74,9509886,dance pop
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,album rock
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,blues rock
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,classic rock
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,folk rock
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,heartland rock
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,mellow gold
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,rock
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,singer-songwriter
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,63,2161218,soft rock
4IWBUUAFIplrNtaOHcJPRM,James Arthur,80,12907286,pop
4IWBUUAFIplrNtaOHcJPRM,James Arthur,80,12907286,talent show
4IWBUUAFIplrNtaOHcJPRM,James Arthur,80,12907286,uk pop
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,75,10966229,neo soul
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,75,10966229,pop
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,75,10966229,r&b
5NGO30tJxFlKixkPSgXcFE,The Police,74,5582670,album rock
5NGO30tJxFlKixkPSgXcFE,The Police,74,5582670,classic rock
5NGO30tJxFlKixkPSgXcFE,The Police,74,5582670,permanent wave
5NGO30tJxFlKixkPSgXcFE,The Police,74,5582670,rock
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,65,1798816,europop
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,65,1798816,new wave pop
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,65,1798816,soft rock
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,51,479762,classic soul
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,51,479762,rock-and-roll
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,51,479762,soul
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,51,479762,southern soul
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,album rock
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,classic rock
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,mellow gold
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,new romantic
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,new wave
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,new wave pop
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,permanent wave
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,rock
0GByy3DcfbQwDvXGCWmzv9,Pretenders,60,1415543,soft rock
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,canadian pop
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,canadian singer-songwriter
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,classic canadian rock
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,heartland rock
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,mellow gold
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,soft rock
2HcwFjNelS49kFbfvMxQYw,Robbie Williams,68,2733019,dance rock
2HcwFjNelS49kFbfvMxQYw,Robbie Williams,68,2733019,europop
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,album rock
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,jangle pop
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,mellow gold
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,new romantic
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,new wave
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,new wave pop
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,paisley underground
51l0uqRxGaczYr4271pVIC,The Bangles,61,1306131,soft rock
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,glam rock
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,mellow gold
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,piano rock
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,rock
4S9EykWXhStSc15wEx8QFK,Céline Dion,71,7609087,canadian pop
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,62,1187915,boy band
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,62,1187915,dance pop
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,62,1187915,pop rock
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,album rock
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,classic rock
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,heartland rock
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,mellow gold
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,piano rock
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,rock
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,singer-songwriter
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,75,5358288,soft rock
37NqXwtb6nIEqRt4EJSoIO,Duffy,56,941330,british soul
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,folk
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,lilith
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,singer-songwriter
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,women's music
4EzkuveR9pLvDVFNx6foYD,James Bay,68,3940218,neo mellow
4EzkuveR9pLvDVFNx6foYD,James Bay,68,3940218,pop
4EzkuveR9pLvDVFNx6foYD,James Bay,68,3940218,uk pop
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74,9509886,dance pop
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,75,9237519,dance pop
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,75,9237519,pop
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,75,9237519,urban contemporary
2aS6jYh7ysTL1ZUsHneNgM,Berlin,59,495212,new romantic
2aS6jYh7ysTL1ZUsHneNgM,Berlin,59,495212,new wave pop
2aS6jYh7ysTL1ZUsHneNgM,Berlin,59,495212,synthpop
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,72,8526194,british soul
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,72,8526194,neo soul
3ngKsDXZAssmljeXCvEgOe,Eagle-Eye Cherry,57,169693,pop rock
3LpLGlgRS1IKPPwElnpW35,James Morrison,60,1564585,neo mellow
4ScCswdRlyA23odg9thgIO,Jess Glynne,70,3014774,pop
4ScCswdRlyA23odg9thgIO,Jess Glynne,70,3014774,uk pop
1B8ySGDAiXTCvnJNH4HSCG,All-4-One,53,736912,boy band
1B8ySGDAiXTCvnJNH4HSCG,All-4-One,53,736912,contemporary r&b
1B8ySGDAiXTCvnJNH4HSCG,All-4-One,53,736912,r&b
19ra5tSw0tWufvUp8GotLo,George Michael,71,4378253,new wave pop
5e4Dhzv426EvQe3aDb64jL,Shania Twain,72,2985737,canadian country
5e4Dhzv426EvQe3aDb64jL,Shania Twain,72,2985737,canadian pop
5e4Dhzv426EvQe3aDb64jL,Shania Twain,72,2985737,contemporary country
5e4Dhzv426EvQe3aDb64jL,Shania Twain,72,2985737,country
5e4Dhzv426EvQe3aDb64jL,Shania Twain,72,2985737,country dawn
51Blml2LZPmy7TTiAg47vQ,U2,75,11411082,irish rock
51Blml2LZPmy7TTiAg47vQ,U2,75,11411082,permanent wave
51Blml2LZPmy7TTiAg47vQ,U2,75,11411082,rock
0hEurMDQu99nJRq8pTxO14,John Mayer,75,5930666,neo mellow
0hEurMDQu99nJRq8pTxO14,John Mayer,75,5930666,singer-songwriter
5a2EaR3hamoenG9rDuVn8j,Prince,69,6956967,funk
5a2EaR3hamoenG9rDuVn8j,Prince,69,6956967,funk rock
5a2EaR3hamoenG9rDuVn8j,Prince,69,6956967,minneapolis sound
5a2EaR3hamoenG9rDuVn8j,Prince,69,6956967,rock
5a2EaR3hamoenG9rDuVn8j,Prince,69,6956967,synth funk
7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini,64,1338259,british soul
7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini,64,1338259,neo mellow
7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini,64,1338259,scottish singer-songwriter
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,album rock
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,classic rock
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,glam metal
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,hard rock
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,heartland rock
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,mellow gold
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,rock
6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2894747,soft rock
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,56,251367,brill building pop
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,56,251367,classic girl group
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,56,251367,motown
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,56,251367,rock-and-roll
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,60,912055,adult standards
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,60,912055,disco
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,60,912055,quiet storm
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,60,912055,soft rock
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,60,912055,soul
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,60,912055,vocal jazz
60df5JBRRPcnSpsIMxxwQm,Otis Redding,68,2129031,classic soul
60df5JBRRPcnSpsIMxxwQm,Otis Redding,68,2129031,memphis soul
60df5JBRRPcnSpsIMxxwQm,Otis Redding,68,2129031,soul
60df5JBRRPcnSpsIMxxwQm,Otis Redding,68,2129031,soul blues
60df5JBRRPcnSpsIMxxwQm,Otis Redding,68,2129031,southern soul
60df5JBRRPcnSpsIMxxwQm,Otis Redding,68,2129031,vocal jazz
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,neo soul
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,pop
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,pop soul
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,urban contemporary
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5113244,classic soul
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5113244,motown
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5113244,neo soul
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5113244,northern soul
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5113244,quiet storm
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5113244,soul
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,70,1542353,funk
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,70,1542353,quiet storm
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,70,1542353,soul
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,classic soul
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,jazz blues
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,memphis soul
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,neo soul
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,soul
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,southern soul
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,69,3195418,vocal jazz
3FUY2gzHeIiaesXtOAdB7A,Train,70,4337585,dance pop
3FUY2gzHeIiaesXtOAdB7A,Train,70,4337585,neo mellow
3FUY2gzHeIiaesXtOAdB7A,Train,70,4337585,pop
3FUY2gzHeIiaesXtOAdB7A,Train,70,4337585,pop rock
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,61,599868,lilith
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,61,599868,neo mellow
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,61,599868,piano rock
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,61,599868,pop rock
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,61,599868,post-teen pop
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,canadian pop
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,canadian singer-songwriter
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,classic canadian rock
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,heartland rock
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,mellow gold
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,73,3236789,soft rock
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,59,1529639,adult standards
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,59,1529639,mellow gold
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,59,1529639,soft rock
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,59,1529639,yacht rock
3gMaNLQm7D9MornNILzdSl,Lionel Richie,68,3200607,soft rock
3MdG05syQeRYPPcClLaUGl,Diana Ross,64,1627088,adult standards
3MdG05syQeRYPPcClLaUGl,Diana Ross,64,1627088,disco
3MdG05syQeRYPPcClLaUGl,Diana Ross,64,1627088,motown
3MdG05syQeRYPPcClLaUGl,Diana Ross,64,1627088,quiet storm
3MdG05syQeRYPPcClLaUGl,Diana Ross,64,1627088,soft rock
3MdG05syQeRYPPcClLaUGl,Diana Ross,64,1627088,soul
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,75,9237519,dance pop
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,75,9237519,pop
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,75,9237519,urban contemporary
2wY79sveU1sp5g7SokKOiI,Sam Smith,82,22988371,pop
2wY79sveU1sp5g7SokKOiI,Sam Smith,82,22988371,uk pop
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,65,1195841,british soul
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,65,1195841,talent show
4N8BwYTEC6XqykGvXXlmfv,George Benson,62,722645,jazz funk
4N8BwYTEC6XqykGvXXlmfv,George Benson,62,722645,jazz guitar
4N8BwYTEC6XqykGvXXlmfv,George Benson,62,722645,smooth jazz
4N8BwYTEC6XqykGvXXlmfv,George Benson,62,722645,soul jazz
4N8BwYTEC6XqykGvXXlmfv,George Benson,62,722645,yacht rock
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,63,2845048,boy band
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,63,2845048,contemporary r&b
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,63,2845048,new jack swing
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,63,2845048,r&b
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,63,2845048,urban contemporary
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74,9509886,dance pop
2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,59,1206180,new romantic
2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,59,1206180,new wave
2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,59,1206180,new wave pop
2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,59,1206180,sophisti-pop
2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,59,1206180,synthpop
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,59,1307850,contemporary country
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,59,1307850,country
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,59,1307850,country dawn
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,59,1307850,country road
1XgFuvRd7r5g0h844A5ZUQ,Take That,61,1235326,boy band
1XgFuvRd7r5g0h844A5ZUQ,Take That,61,1235326,europop
1XgFuvRd7r5g0h844A5ZUQ,Take That,61,1235326,talent show
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,82,27557178,art pop
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,82,27557178,dance pop
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,82,27557178,pop
4VIvfOurcf0vuLRxLkGnIG,Bradley Cooper,67,231749,hollywood
5PokPZn11xzZXyXSfnvIM3,Lifehouse,62,1960784,neo mellow
5PokPZn11xzZXyXSfnvIM3,Lifehouse,62,1960784,pop rock
5PokPZn11xzZXyXSfnvIM3,Lifehouse,62,1960784,post-grunge
7J2lZBANizgPNfUzux31PV,David Gray,58,593602,neo mellow
7J2lZBANizgPNfUzux31PV,David Gray,58,593602,permanent wave
3rfgbfpPSfXY40lzRK7Syt,Barry White,63,1748423,disco
3rfgbfpPSfXY40lzRK7Syt,Barry White,63,1748423,quiet storm
3rfgbfpPSfXY40lzRK7Syt,Barry White,63,1748423,soul
